9.78		60.2788
9.76		63.9536
9.74		60.4278
9.72		62.2762
9.7		58.3947
9.68		66.0789
9.66		61.0649
9.64		60.7439
9.62		54.452
9.6		64.0138
9.58		65.8136
9.56		62.9968
9.54		58.4284
9.52		60.6724
9.5		63.244
9.48		63.7375
9.46		68.1441
9.44		61.2991
9.42		60.1591
9.4		63.3144
9.38		60.9717
9.36		63.6968
9.34		63.2905
9.32		60.3072
9.3		55.5669
9.28		60.69
9.26		61.3167
9.24		60.281
9.22		62.6806
9.2		59.2277
9.18		59.1571
9.16		58.6743
9.14		59.8493
9.12		60.014
9.1		60.0032
9.08		56.7186
9.06		57.3352
9.04		54.8861
9.02		54.9045
9		55.0714
8.98		54.2168
8.96		55.8741
8.94		56.7059
8.92		57.7383
8.9		55.0998
8.88		55.8319
8.86		56.3221
8.84		57.6881
8.82		51.557
8.8		49.9523
8.78		51.8566
8.76		52.6008
8.74		53.9958
8.72		50.1391
8.7		53.8438
8.68		55.4486
8.66		59.161
8.64		51.2077
8.62		55.1249
8.6		52.6633
8.58		54.1853
8.56		54.846
8.54		49.7961
8.52		51.2849
8.5		55.9473
8.48		51.9666
8.46		50.7583
8.44		52.4615
8.42		50.6387
8.4		51.1454
8.38		52.1927
8.36		58.4721
8.34		52.931
8.32		52.4038
8.3		51.7637
8.28		54.6578
8.26		60.7219
8.24		53.5143
8.22		56.6166
8.2		52.2615
8.18		53.5497
8.16		54.6117
8.14		56.6555
8.12		53.6003
8.1		54.3565
8.08		56.1896
8.06		58.9372
8.04		52.3153
8.02		58.7721
8		57.1595
7.98		54.0795
7.96		55.0835
7.94		56.0229
7.92		60.9568
7.9		56.3387
7.88		55.4329
7.86		55.5883
7.84		58.9927
7.82		55.319
7.8		63.3716
7.78		62.9823
7.76		59.4497
7.74		55.8859
7.72		63.4918
7.7		60.7618
7.68		60.5342
7.66		62.0125
7.64		59.1896
7.62		57.6269
7.6		66.5437
7.58		60.1955
7.56		56.2875
7.54		55.8175
7.52		61.1596
7.5		55.4641
7.48		56.2835
7.46		59.0331
7.44		58.7326
7.42		57.5246
7.4		56.177
7.38		59.4604
7.36		55.1619
7.34		60.5399
7.32		51.06
7.3		51.2495
7.28		56.5405
7.26		55.5873
7.24		57.3208
7.22		51.4029
7.2		56.6101
7.18		52.2035
7.16		55.5921
7.14		54.6869
7.12		55.1749
7.1		56.9607
7.08		55.137
7.06		51.5952
7.04		56.156
7.02		53.6614
7		53.0795
6.98		54.338
6.96		54.65
6.94		51.3381
6.92		53.5079
6.9		55.3125
6.88		48.3802
6.86		48.5925
6.84		52.2366
6.82		51.5058
6.8		52.7249
6.78		47.9288
6.76		51.9387
6.74		48.8466
6.72		51.2541
6.7		45.633
6.68		49.1426
6.66		46.0251
6.64		49.7747
6.62		48.8181
6.6		47.6781
6.58		46.1283
6.56		49.1361
6.54		48.7183
6.52		48.8602
6.5		41.5036
6.48		43.455
6.46		49.8763
6.44		44.4868
6.42		41.1563
6.4		40.9259
6.38		42.8022
6.36		41.4427
6.34		41.8712
6.32		42.0773
6.3		43.0746
6.28		41.3218
6.26		44.559
6.24		42.7754
6.22		44.0838
6.2		41.972
6.18		40.6349
6.16		39.4445
6.14		44.2994
6.12		40.2978
6.1		40.9548
6.08		39.9529
6.06		38.3747
6.04		42.2379
6.02		39.37
6		40.1699
5.98		42.167
5.96		39.8883
5.94		38.9213
5.92		37.7953
5.9		37.9328
5.88		38.9491
5.86		40.1134
5.84		37.6912
5.82		32.8391
5.8		38.7304
5.78		41.8578
5.76		37.5792
5.74		40.494
5.72		35.1663
5.7		31.9205
5.68		36.1572
5.66		38.3412
5.64		37.0708
5.62		35.4934
5.6		36.5829
5.58		32.2993
5.56		33.8858
5.54		34.7262
5.52		35.8517
5.5		37.045
5.48		37.1125
5.46		35.6894
5.44		35.633
5.42		35.4914
5.4		35.3707
5.38		34.6051
5.36		37.2498
5.34		35.7061
5.32		37.3082
5.3		33.2152
5.28		39.0382
5.26		38.1531
5.24		39.3613
5.22		35.7085
5.2		36.8819
5.18		36.8234
5.16		37.6793
5.14		37.3047
5.12		38.6226
5.1		42.2663
5.08		40.066
5.06		39.6259
5.04		41.1429
5.02		43.1955
5		37.7697
4.98		40.0199
4.96		40.2532
4.94		38.7421
4.92		40.1114
4.9		42.9638
4.88		36.9257
4.86		36.8695
4.84		40.0548
4.82		39.5488
4.8		37.8869
4.78		40.7472
4.76		37.7471
4.74		36.3282
4.72		39.7
4.7		36.4904
4.68		37.8613
4.66		40.286
4.64		39.7711
4.62		40.3675
4.6		42.5802
4.58		42.5666
4.56		41.241
4.54		39.2701
4.52		35.1953
4.5		40.6997
4.48		43.9407
4.46		37.1577
4.44		42.483
4.42		41.2114
4.4		39.4872
4.38		43.684
4.36		42.5161
4.34		39.9116
4.32		41.7818
4.3		41.5447
4.28		38.2111
4.26		39.5441
4.24		37.3965
4.22		39.1951
4.2		40.0109
4.18		39.3474
4.16		43.0595
4.14		43.0937
4.12		45.0615
4.1		41.6293
4.08		38.6028
4.06		40.842
4.04		41.07
4.02		40.8599
4		43.2624
3.98		41.8832
3.96		43.5266
3.94		45.8353
3.92		39.4131
3.9		40.8779
3.88		44.9802
3.86		45.8745
3.84		43.4585
3.82		43.3123
3.8		42.2057
3.78		43.0405
3.76		43.5619
3.74		42.8798
3.72		40.3622
3.7		43.3312
3.68		46.8838
3.66		43.1364
3.64		45.9169
3.62		41.5402
3.6		42.6385
3.58		45.4923
3.56		46.446
3.54		45.3738
3.52		43.1835
3.5		44.4255
3.48		48.1259
3.46		43.4257
3.44		44.8774
3.42		42.9433
3.4		41.9422
3.38		44.3661
3.36		46.6819
3.34		47.137
3.32		44.2822
3.3		44.6472
3.28		40.0149
3.26		41.0763
3.24		40.7774
3.22		45.0455
3.2		38.4937
3.18		43.5357
3.16		44.041
3.14		43.2337
3.12		43.7108
3.1		46.6689
3.08		41.5413
3.06		41.9112
3.04		44.0005
3.02		45.2347
3		41.8262
2.98		45.7002
2.96		46.7917
2.94		43.7487
2.92		44.2417
2.9		41.6666
2.88		40.6791
2.86		44.9372
2.84		42.9876
2.82		41.9453
2.8		40.265
2.78		39.6239
2.76		44.5136
2.74		45.1446
2.72		42.7913
2.7		38.9299
2.68		40.12
2.66		40.3381
2.64		43.8514
2.62		40.4843
2.6		43.6562
2.58		43.2387
2.56		40.1467
2.54		40.9159
2.52		39.664
2.5		37.7701
2.48		39.0493
2.46		42.0938
2.44		37.8386
2.42		39.9484
2.4		39.0693
2.38		39.8991
2.36		39.1035
2.34		39.2868
2.32		37.1288
2.3		34.9605
2.28		37.014
2.26		41.6427
2.24		36.0708
2.22		41.4479
2.2		39.5587
2.18		36.2985
2.16		37.7783
2.14		38.4054
2.12		38.7283
2.1		38.9202
2.08		34.8039
2.06		36.9525
2.04		31.7755
2.02		36.4181
2		33.6596
1.98		32.3938
1.96		34.3572
1.94		32.0639
1.92		34.4087
1.9		33.1823
1.88		35.8019
1.86		34.5689
1.84		27.7493
1.82		29.0516
1.8		27.9677
1.78		30.5617
1.76		27.1721
1.74		27.4834
1.72		27.5615
1.7		31.2345
1.68		29.9396
1.66		30.6761
1.64		24.7772
1.62		27.8262
1.6		24.5604
1.58		25.3166
1.56		24.3407
1.54		25.3411
1.52		28.1129
1.5		24.6308
1.48		24.8903
1.46		21.6752
1.44		22.6472
1.42		24.0312
1.4		19.0891
1.38		21.6795
1.36		21.0668
1.34		19.7991
1.32		22.0019
1.3		19.4195
1.28		18.607
1.26		19.337
1.24		17.4636
1.22		20.0221
1.2		18.3095
1.18		13.6569
1.16		15.5385
1.14		18.0329
1.12		14.072
1.1		16.1833
1.08		12.7781
1.06		14.7171
1.04		14.1505
1.02		12.1522
1		13.076
0.98		11.6514
0.96		11.0679
0.94		12.6746
0.92		9.68743
0.9		7.67795
0.88		8.56814
0.86		9.0286
0.84		9.6039
0.82		8.93585
0.8		8.64602
0.78		5.9293
0.76		8.72484
0.74		7.78146
0.72		6.81238
0.7		6.58178
0.68		7.72949
0.66		5.52987
0.64		5.81172
0.62		6.74428
0.6		6.08719
0.58		5.73269
0.56		5.3253
0.54		3.94206
0.52		4.88782
0.5		4.83199
0.48		6.16218
0.46		5.88276
0.44		5.00165
0.42		5.48075
0.4		5.33517
0.38		4.46165
0.36		6.03755
0.34		4.95075
0.32		5.29324
0.3		5.83545
0.28		3.7813
0.26		4.75658
0.24		4.44579
0.22		5.07134
0.2		4.04203
0.18		3.83363
0.16		4.3612
0.14		4.25921
0.12		3.99927
0.1		4.12789
0.08		4.86207
0.06		3.10428
0.04		4.16357
0.02		3.78653
2.27E-13		3.39696
-0.02		3.31335
-0.04		5.52692
-0.06		2.79582
-0.08		2.71112
-0.1		4.33404
-0.12		3.03494
-0.14		3.51023
-0.16		2.85953
-0.18		4.22838
-0.2		3.19876
-0.22		3.28815
-0.24		3.3351
-0.26		3.24865
-0.28		1.65053
-0.3		3.93415
-0.32		4.30975
-0.34		3.74722
-0.36		3.13928
-0.38		2.39245
-0.4		3.31765
-0.42		3.32291
-0.44		3.76621
-0.46		4.25194
-0.48		2.83272
-0.5		3.58047
-0.52		4.6928
-0.54		2.83165
-0.56		2.79425
-0.58		2.68676
-0.6		3.41166
-0.62		2.87105
-0.64		2.84237
-0.66		4.17408
-0.68		4.03075
-0.7		4.16849
-0.72		3.27074
-0.74		3.12906
-0.76		3.50466
-0.78		3.28018
-0.8		2.83
-0.82		2.78368
-0.84		3.14263
-0.86		4.35022
-0.88		2.81778
-0.9		2.14206
-0.92		2.31452
